FlightNum,CarrierName,Origin,Destination,ScheduledTravelTime,ActualTravelTime,Discrepancy,CarrierCode,Rank
1828,American Airlines,SEA,ATL,840.0,887.0,47.0,AA,409
6704,American Airlines,JFK,MIA,300.0,253.0,47.0,AA,410
2181,American Airlines,DFW,MIA,780.0,827.0,47.0,AA,411
1887,American Airlines,MIA,SEA,900.0,853.0,47.0,AA,412
2670,American Airlines,SEA,JFK,780.0,734.0,46.0,AA,413
5913,American Airlines,JFK,LAX,840.0,794.0,46.0,AA,414
6581,American Airlines,ORD,MIA,720.0,674.0,46.0,AA,415
2498,American Airlines,SFO,MIA,300.0,254.0,46.0,AA,416
9805,American Airlines,DEN,SFO,480.0,435.0,45.0,AA,417
3748,American Airlines,SFO,DEN,180.0,225.0,45.0,AA,418
1453,American Airlines,MIA,ATL,480.0,525.0,45.0,AA,419
8762,American Airlines,LAX,DFW,540.0,585.0,45.0,AA,420
3069,American Airlines,JFK,SEA,480.0,525.0,45.0,AA,421
6355,American Airlines,ORD,ATL,180.0,135.0,45.0,AA,422
6893,American Airlines,JFK,ATL,720.0,765.0,45.0,AA,423
5875,American Airlines,SFO,ORD,900.0,945.0,45.0,AA,424
3571,American Airlines,LAX,MIA,120.0,75.0,45.0,AA,425
1885,American Airlines,BOS,MIA,660.0,704.0,44.0,AA,426
2504,American Airlines,JFK,LAX,540.0,584.0,44.0,AA,427
2923,American Airlines,SEA,SFO,300.0,344.0,44.0,AA,428
7951,American Airlines,SFO,LAX,180.0,136.0,44.0,AA,429
1302,American Airlines,SFO,MIA,540.0,584.0,44.0,AA,430
3688,American Airlines,ORD,JFK,720.0,676.0,44.0,AA,431
7419,American Airlines,DFW,ATL,420.0,376.0,44.0,AA,432
3641,American Airlines,SEA,LAX,660.0,616.0,44.0,AA,433
7240,American Airlines,DEN,DFW,840.0,797.0,43.0,AA,434
1479,American Airlines,ATL,MIA,720.0,763.0,43.0,AA,435
6640,American Airlines,ATL,SEA,540.0,497.0,43.0,AA,436
3062,American Airlines,BOS,ORD,180.0,137.0,43.0,AA,437
2287,American Airlines,DFW,SEA,300.0,343.0,43.0,AA,438
6109,American Airlines,LAX,DFW,540.0,497.0,43.0,AA,439
9928,American Airlines,SFO,ORD,360.0,403.0,43.0,AA,440
8185,American Airlines,DFW,MIA,480.0,438.0,42.0,AA,441
3945,American Airlines,MIA,ORD,840.0,798.0,42.0,AA,442
7187,American Airlines,BOS,MIA,660.0,618.0,42.0,AA,443
1213,American Airlines,DFW,DEN,420.0,378.0,42.0,AA,444
1483,American Airlines,BOS,DFW,780.0,822.0,42.0,AA,445
9842,American Airlines,SEA,MIA,840.0,882.0,42.0,AA,446
4320,American Airlines,MIA,ORD,300.0,342.0,42.0,AA,447
1827,American Airlines,LAX,DFW,840.0,882.0,42.0,AA,448
8758,American Airlines,MIA,JFK,780.0,738.0,42.0,AA,449
4341,American Airlines,BOS,SFO,780.0,739.0,41.0,AA,450
4575,American Airlines,ATL,SEA,420.0,461.0,41.0,AA,451
9563,American Airlines,ATL,BOS,780.0,739.0,41.0,AA,452
3391,American Airlines,LAX,JFK,480.0,439.0,41.0,AA,453
8691,American Airlines,SFO,LAX,600.0,641.0,41.0,AA,454
8544,American Airlines,DFW,DEN,600.0,641.0,41.0,AA,455
8098,American Airlines,BOS,SFO,420.0,461.0,41.0,AA,456
1233,American Airlines,BOS,MIA,120.0,160.0,40.0,AA,457
4908,American Airlines,SEA,DFW,540.0,580.0,40.0,AA,458
3102,American Airlines,ORD,SEA,480.0,520.0,40.0,AA,459
2696,American Airlines,ORD,BOS,480.0,520.0,40.0,AA,460
7408,American Airlines,LAX,DFW,480.0,440.0,40.0,AA,461
9925,American Airlines,SFO,ATL,720.0,680.0,40.0,AA,462
5402,American Airlines,DEN,SEA,780.0,820.0,40.0,AA,463
3551,American Airlines,BOS,MIA,480.0,440.0,40.0,AA,464
2087,American Airlines,LAX,SFO,720.0,760.0,40.0,AA,465
7300,American Airlines,ATL,MIA,660.0,700.0,40.0,AA,466
7109,American Airlines,LAX,DEN,120.0,160.0,40.0,AA,467
6853,American Airlines,SFO,DFW,300.0,260.0,40.0,AA,468
9277,American Airlines,DFW,DEN,180.0,220.0,40.0,AA,469
5749,American Airlines,ORD,DFW,360.0,321.0,39.0,AA,470
7960,American Airlines,MIA,BOS,540.0,579.0,39.0,AA,471
9584,American Airlines,DEN,ATL,900.0,861.0,39.0,AA,472
1877,American Airlines,ATL,SEA,540.0,501.0,39.0,AA,473
5553,American Airlines,BOS,SEA,420.0,459.0,39.0,AA,474
7910,American Airlines,DEN,ATL,180.0,219.0,39.0,AA,475
4586,American Airlines,DEN,JFK,720.0,681.0,39.0,AA,476
7496,American Airlines,ATL,BOS,660.0,621.0,39.0,AA,477
5951,American Airlines,MIA,LAX,600.0,561.0,39.0,AA,478
5342,American Airlines,ORD,SFO,900.0,861.0,39.0,AA,479
4045,American Airlines,ORD,DEN,180.0,219.0,39.0,AA,480
4123,American Airlines,LAX,DFW,720.0,681.0,39.0,AA,481
7432,American Airlines,DFW,BOS,720.0,681.0,39.0,AA,482
3650,American Airlines,ORD,MIA,540.0,501.0,39.0,AA,483
6085,American Airlines,JFK,BOS,600.0,561.0,39.0,AA,484
7729,American Airlines,BOS,SEA,180.0,142.0,38.0,AA,485
3988,American Airlines,DEN,ORD,420.0,382.0,38.0,AA,486
4990,American Airlines,SFO,MIA,780.0,818.0,38.0,AA,487
4024,American Airlines,BOS,ATL,420.0,458.0,38.0,AA,488
4467,American Airlines,BOS,JFK,660.0,622.0,38.0,AA,489
2900,American Airlines,LAX,DEN,420.0,458.0,38.0,AA,490
6539,American Airlines,LAX,BOS,480.0,442.0,38.0,AA,491
7286,American Airlines,MIA,SFO,720.0,758.0,38.0,AA,492
2635,American Airlines,DFW,MIA,420.0,382.0,38.0,AA,493
1915,American Airlines,JFK,SFO,720.0,757.0,37.0,AA,494
7423,American Airlines,BOS,ORD,900.0,863.0,37.0,AA,495
3101,American Airlines,MIA,SFO,840.0,803.0,37.0,AA,496
4932,American Airlines,JFK,SEA,600.0,637.0,37.0,AA,497
9633,American Airlines,DFW,ATL,360.0,397.0,37.0,AA,498
8936,American Airlines,DEN,BOS,660.0,623.0,37.0,AA,499
2938,American Airlines,SFO,DFW,300.0,337.0,37.0,AA,500
6982,American Airlines,JFK,LAX,420.0,457.0,37.0,AA,501
6175,American Airlines,DEN,SFO,180.0,217.0,37.0,AA,502
9133,American Airlines,DFW,ORD,240.0,277.0,37.0,AA,503
1619,American Airlines,ORD,ATL,660.0,697.0,37.0,AA,504
2672,American Airlines,ORD,DEN,240.0,204.0,36.0,AA,505
9971,American Airlines,SEA,SFO,780.0,816.0,36.0,AA,506
9568,American Airlines,BOS,JFK,240.0,204.0,36.0,AA,507
9876,American Airlines,JFK,MIA,720.0,756.0,36.0,AA,508
4619,American Airlines,DFW,JFK,600.0,636.0,36.0,AA,509
9674,American Airlines,BOS,DEN,240.0,204.0,36.0,AA,510
5490,American Airlines,ORD,ATL,420.0,456.0,36.0,AA,511
1693,American Airlines,DEN,BOS,300.0,336.0,36.0,AA,512
2025,American Airlines,BOS,LAX,420.0,384.0,36.0,AA,513
4942,American Airlines,ORD,MIA,240.0,204.0,36.0,AA,514
3543,American Airlines,DEN,LAX,840.0,804.0,36.0,AA,515
3344,American Airlines,ORD,MIA,120.0,156.0,36.0,AA,516
8587,American Airlines,DEN,SFO,540.0,575.0,35.0,AA,517
7550,American Airlines,LAX,JFK,780.0,745.0,35.0,AA,518
3647,American Airlines,JFK,BOS,240.0,275.0,35.0,AA,519
6887,American Airlines,ATL,LAX,360.0,395.0,35.0,AA,520
8807,American Airlines,SFO,DEN,180.0,215.0,35.0,AA,521
4206,American Airlines,DFW,JFK,720.0,685.0,35.0,AA,522
9796,American Airlines,SFO,ATL,480.0,445.0,35.0,AA,523
2836,American Airlines,MIA,DEN,360.0,325.0,35.0,AA,524
8534,American Airlines,DEN,MIA,480.0,515.0,35.0,AA,525
2635,American Airlines,DEN,SFO,120.0,86.0,34.0,AA,526
6498,American Airlines,LAX,ATL,180.0,214.0,34.0,AA,527
1602,American Airlines,DEN,SEA,120.0,154.0,34.0,AA,528
9001,American Airlines,LAX,JFK,840.0,874.0,34.0,AA,529
7721,American Airlines,SFO,ATL,600.0,634.0,34.0,AA,530
6122,American Airlines,DEN,DFW,180.0,146.0,34.0,AA,531
9928,American Airlines,DEN,MIA,720.0,686.0,34.0,AA,532
8780,American Airlines,JFK,MIA,300.0,334.0,34.0,AA,533
2990,American Airlines,DEN,ATL,720.0,754.0,34.0,AA,534
1667,American Airlines,SEA,SFO,840.0,807.0,33.0,AA,535
3704,American Airlines,SFO,SEA,300.0,333.0,33.0,AA,536
7410,American Airlines,DFW,JFK,360.0,327.0,33.0,AA,537
2848,American Airlines,LAX,SFO,480.0,513.0,33.0,AA,538
3892,American Airlines,ATL,DFW,420.0,453.0,33.0,AA,539
9475,American Airlines,BOS,MIA,900.0,867.0,33.0,AA,540
6363,American Airlines,BOS,DEN,120.0,153.0,33.0,AA,541
1216,American Airlines,ATL,BOS,600.0,633.0,33.0,AA,542
8252,American Airlines,ATL,JFK,600.0,567.0,33.0,AA,543
6124,American Airlines,BOS,SFO,720.0,753.0,33.0,AA,544
1464,American Airlines,ATL,JFK,480.0,448.0,32.0,AA,545
8878,American Airlines,JFK,SEA,540.0,508.0,32.0,AA,546
3135,American Airlines,MIA,LAX,300.0,268.0,32.0,AA,547
4202,American Airlines,ORD,LAX,600.0,568.0,32.0,AA,548
8951,American Airlines,ORD,BOS,720.0,688.0,32.0,AA,549
4343,American Airlines,DEN,SFO,660.0,629.0,31.0,AA,550
6144,American Airlines,DEN,ATL,480.0,511.0,31.0,AA,551
6204,American Airlines,ATL,DEN,900.0,931.0,31.0,AA,552
3822,American Airlines,ORD,BOS,240.0,209.0,31.0,AA,553
1915,American Airlines,DFW,MIA,540.0,509.0,31.0,AA,554
6936,American Airlines,JFK,SFO,660.0,629.0,31.0,AA,555
2726,American Airlines,MIA,ATL,180.0,211.0,31.0,AA,556
7642,American Airlines,SFO,DFW,360.0,329.0,31.0,AA,557
4174,American Airlines,ORD,SFO,480.0,511.0,31.0,AA,558
7007,American Airlines,MIA,DEN,240.0,210.0,30.0,AA,559
6881,American Airlines,ORD,DFW,180.0,210.0,30.0,AA,560
6558,American Airlines,LAX,ATL,300.0,330.0,30.0,AA,561
1712,American Airlines,SFO,ORD,600.0,630.0,30.0,AA,562
7417,American Airlines,ORD,SEA,120.0,90.0,30.0,AA,563
1549,American Airlines,BOS,SFO,660.0,690.0,30.0,AA,564
9871,American Airlines,DEN,SEA,480.0,450.0,30.0,AA,565
4377,American Airlines,JFK,MIA,660.0,631.0,29.0,AA,566
9338,American Airlines,MIA,JFK,480.0,509.0,29.0,AA,567
4936,American Airlines,MIA,JFK,480.0,451.0,29.0,AA,568
3626,American Airlines,BOS,DEN,780.0,809.0,29.0,AA,569
6773,American Airlines,JFK,BOS,360.0,331.0,29.0,AA,570
3427,American Airlines,ATL,BOS,720.0,691.0,29.0,AA,571
9320,American Airlines,ATL,DEN,540.0,569.0,29.0,AA,572
8144,American Airlines,BOS,LAX,480.0,508.0,28.0,AA,573
4253,American Airlines,BOS,MIA,480.0,452.0,28.0,AA,574
1708,American Airlines,ORD,DEN,720.0,692.0,28.0,AA,575
6540,American Airlines,JFK,SEA,900.0,872.0,28.0,AA,576
4074,American Airlines,ORD,DEN,180.0,208.0,28.0,AA,577
1956,American Airlines,ORD,DEN,180.0,208.0,28.0,AA,578
1484,American Airlines,MIA,ORD,900.0,928.0,28.0,AA,579
9639,American Airlines,BOS,JFK,120.0,147.0,27.0,AA,580
6918,American Airlines,BOS,DEN,240.0,267.0,27.0,AA,581
5757,American Airlines,MIA,BOS,420.0,447.0,27.0,AA,582
1948,American Airlines,SFO,ORD,780.0,807.0,27.0,AA,583
8262,American Airlines,ATL,SFO,600.0,627.0,27.0,AA,584
4874,American Airlines,SFO,ATL,360.0,387.0,27.0,AA,585
4984,American Airlines,SFO,MIA,660.0,633.0,27.0,AA,586
3577,American Airlines,LAX,BOS,780.0,753.0,27.0,AA,587
5560,American Airlines,LAX,SEA,300.0,273.0,27.0,AA,588
5247,American Airlines,SEA,DFW,660.0,687.0,27.0,AA,589
1369,American Airlines,BOS,ATL,600.0,626.0,26.0,AA,590
5033,American Airlines,BOS,DFW,240.0,214.0,26.0,AA,591
1882,American Airlines,SEA,ATL,420.0,446.0,26.0,AA,592
6064,American Airlines,SEA,JFK,180.0,206.0,26.0,AA,593
6032,American Airlines,ATL,BOS,780.0,754.0,26.0,AA,594
5120,American Airlines,DEN,JFK,840.0,866.0,26.0,AA,595
2491,American Airlines,JFK,ATL,900.0,874.0,26.0,AA,596
8207,American Airlines,LAX,DEN,780.0,806.0,26.0,AA,597
7641,American Airlines,LAX,DEN,540.0,514.0,26.0,AA,598
7341,American Airlines,SEA,SFO,240.0,266.0,26.0,AA,599
3851,American Airlines,ORD,MIA,420.0,394.0,26.0,AA,600
9002,American Airlines,ORD,DEN,120.0,94.0,26.0,AA,601
6061,American Airlines,BOS,DEN,660.0,686.0,26.0,AA,602
4752,American Airlines,SFO,DFW,180.0,154.0,26.0,AA,603
2363,American Airlines,SFO,JFK,240.0,265.0,25.0,AA,604
6548,American Airlines,DEN,ORD,900.0,875.0,25.0,AA,605
7636,American Airlines,JFK,DFW,780.0,805.0,25.0,AA,606
7344,American Airlines,SEA,ORD,660.0,635.0,25.0,AA,607
8601,American Airlines,DFW,MIA,780.0,805.0,25.0,AA,608
3465,American Airlines,ATL,DFW,660.0,635.0,25.0,AA,609
3255,American Airlines,MIA,LAX,480.0,455.0,25.0,AA,610
9288,American Airlines,ORD,SFO,600.0,625.0,25.0,AA,611
8396,American Airlines,SFO,ORD,540.0,515.0,25.0,AA,612
5674,American Airlines,DEN,ATL,780.0,756.0,24.0,AA,613
5542,American Airlines,DEN,LAX,720.0,744.0,24.0,AA,614
4454,American Airlines,LAX,SEA,180.0,156.0,24.0,AA,615
4255,American Airlines,ATL,SFO,300.0,276.0,24.0,AA,616
2761,American Airlines,MIA,LAX,660.0,636.0,24.0,AA,617
8591,American Airlines,MIA,BOS,840.0,864.0,24.0,AA,618
5991,American Airlines,MIA,JFK,900.0,877.0,23.0,AA,619
1935,American Airlines,BOS,SEA,300.0,277.0,23.0,AA,620
9153,American Airlines,DEN,ORD,300.0,277.0,23.0,AA,621
7270,American Airlines,BOS,ORD,360.0,383.0,23.0,AA,622
9963,American Airlines,JFK,MIA,720.0,697.0,23.0,AA,623
6246,American Airlines,SFO,MIA,240.0,217.0,23.0,AA,624
2506,American Airlines,JFK,SEA,120.0,97.0,23.0,AA,625
3788,American Airlines,SEA,DFW,480.0,457.0,23.0,AA,626
2383,American Airlines,ATL,LAX,420.0,443.0,23.0,AA,627
6059,American Airlines,BOS,DEN,300.0,323.0,23.0,AA,628
8307,American Airlines,ORD,DFW,660.0,682.0,22.0,AA,629
7484,American Airlines,ORD,JFK,840.0,818.0,22.0,AA,630
1220,American Airlines,JFK,MIA,300.0,322.0,22.0,AA,631
2142,American Airlines,SFO,DEN,840.0,818.0,22.0,AA,632
1367,American Airlines,JFK,BOS,420.0,398.0,22.0,AA,633
3694,American Airlines,ATL,DEN,180.0,158.0,22.0,AA,634
1502,American Airlines,LAX,SFO,360.0,381.0,21.0,AA,635
5579,American Airlines,LAX,SEA,540.0,561.0,21.0,AA,636
2221,American Airlines,SEA,SFO,840.0,819.0,21.0,AA,637
8122,American Airlines,DEN,SFO,240.0,219.0,21.0,AA,638
2592,American Airlines,ATL,SEA,300.0,279.0,21.0,AA,639
9563,American Airlines,JFK,MIA,840.0,819.0,21.0,AA,640
4116,American Airlines,DEN,ORD,840.0,819.0,21.0,AA,641
4943,American Airlines,BOS,SEA,240.0,261.0,21.0,AA,642
7765,American Airlines,SEA,LAX,720.0,741.0,21.0,AA,643
7648,American Airlines,ORD,SFO,420.0,441.0,21.0,AA,644
3704,American Airlines,BOS,LAX,840.0,819.0,21.0,AA,645
2844,American Airlines,ATL,DFW,600.0,620.0,20.0,AA,646
6753,American Airlines,SFO,BOS,900.0,880.0,20.0,AA,647
2851,American Airlines,ATL,LAX,300.0,280.0,20.0,AA,648
1578,American Airlines,JFK,BOS,240.0,220.0,20.0,AA,649
2036,American Airlines,DFW,MIA,540.0,520.0,20.0,AA,650
7166,American Airlines,ORD,ATL,480.0,500.0,20.0,AA,651
4095,American Airlines,ORD,BOS,720.0,700.0,20.0,AA,652
6224,American Airlines,SFO,SEA,300.0,320.0,20.0,AA,653
7185,American Airlines,ORD,SFO,540.0,560.0,20.0,AA,654
3356,American Airlines,BOS,ORD,480.0,500.0,20.0,AA,655
9795,American Airlines,DEN,MIA,720.0,700.0,20.0,AA,656
5593,American Airlines,DEN,LAX,480.0,500.0,20.0,AA,657
4941,American Airlines,LAX,SEA,540.0,560.0,20.0,AA,658
1761,American Airlines,BOS,DFW,600.0,580.0,20.0,AA,659
1710,American Airlines,SFO,MIA,480.0,500.0,20.0,AA,660
2174,American Airlines,DEN,BOS,660.0,640.0,20.0,AA,661
1971,American Airlines,SFO,LAX,840.0,860.0,20.0,AA,662
6938,American Airlines,LAX,ATL,120.0,100.0,20.0,AA,663
7038,American Airlines,DEN,ORD,240.0,259.0,19.0,AA,664
9487,American Airlines,SFO,SEA,300.0,319.0,19.0,AA,665
6607,American Airlines,ORD,MIA,120.0,101.0,19.0,AA,666
7702,American Airlines,ORD,LAX,660.0,679.0,19.0,AA,667
7904,American Airlines,LAX,ORD,600.0,581.0,19.0,AA,668
2702,American Airlines,MIA,ATL,600.0,581.0,19.0,AA,669
4043,American Airlines,ATL,BOS,300.0,319.0,19.0,AA,670
8584,American Airlines,BOS,ORD,300.0,319.0,19.0,AA,671
7128,American Airlines,DEN,SFO,300.0,281.0,19.0,AA,672
2404,American Airlines,SEA,BOS,480.0,461.0,19.0,AA,673
4915,American Airlines,ATL,LAX,240.0,259.0,19.0,AA,674
4573,American Airlines,SFO,ATL,720.0,701.0,19.0,AA,675
2558,American Airlines,ATL,DEN,900.0,881.0,19.0,AA,676
2375,American Airlines,ORD,LAX,600.0,619.0,19.0,AA,677
4835,American Airlines,JFK,BOS,480.0,461.0,19.0,AA,678
4402,American Airlines,SEA,LAX,240.0,258.0,18.0,AA,679
2571,American Airlines,SEA,JFK,300.0,318.0,18.0,AA,680
9751,American Airlines,SEA,ORD,420.0,402.0,18.0,AA,681
1788,American Airlines,ATL,MIA,780.0,798.0,18.0,AA,682
7422,American Airlines,JFK,DEN,540.0,522.0,18.0,AA,683
4069,American Airlines,DFW,BOS,660.0,642.0,18.0,AA,684
6682,American Airlines,DFW,SFO,540.0,522.0,18.0,AA,685
6494,American Airlines,DEN,DFW,540.0,523.0,17.0,AA,686
8147,American Airlines,SEA,JFK,540.0,557.0,17.0,AA,687
3350,American Airlines,JFK,SFO,660.0,677.0,17.0,AA,688
4143,American Airlines,ATL,ORD,720.0,737.0,17.0,AA,689
5434,American Airlines,ATL,DFW,420.0,437.0,17.0,AA,690
2238,American Airlines,SFO,DEN,780.0,763.0,17.0,AA,691
9089,American Airlines,SEA,LAX,600.0,583.0,17.0,AA,692
3480,American Airlines,BOS,ATL,540.0,523.0,17.0,AA,693
1235,American Airlines,SEA,DEN,420.0,404.0,16.0,AA,694
9370,American Airlines,DEN,ATL,120.0,104.0,16.0,AA,695
2152,American Airlines,SEA,ORD,660.0,676.0,16.0,AA,696
7516,American Airlines,LAX,SEA,180.0,196.0,16.0,AA,697
3180,American Airlines,LAX,JFK,840.0,856.0,16.0,AA,698
4786,American Airlines,BOS,MIA,780.0,796.0,16.0,AA,699
2592,American Airlines,ATL,MIA,420.0,404.0,16.0,AA,700
2449,American Airlines,LAX,ATL,540.0,556.0,16.0,AA,701
5623,American Airlines,SEA,BOS,300.0,284.0,16.0,AA,702
4833,American Airlines,ATL,LAX,180.0,196.0,16.0,AA,703
8477,American Airlines,DEN,ATL,780.0,764.0,16.0,AA,704
1126,American Airlines,LAX,DFW,540.0,556.0,16.0,AA,705
1389,American Airlines,JFK,SEA,300.0,315.0,15.0,AA,706
6331,American Airlines,DFW,SFO,900.0,885.0,15.0,AA,707
9017,American Airlines,SFO,ATL,540.0,555.0,15.0,AA,708
8200,American Airlines,SEA,MIA,600.0,585.0,15.0,AA,709
2317,American Airlines,LAX,SEA,600.0,615.0,15.0,AA,710
3628,American Airlines,SEA,JFK,480.0,465.0,15.0,AA,711
8993,American Airlines,MIA,ORD,120.0,105.0,15.0,AA,712
3030,American Airlines,BOS,MIA,900.0,885.0,15.0,AA,713
6326,American Airlines,JFK,LAX,900.0,885.0,15.0,AA,714
8977,American Airlines,BOS,SFO,240.0,226.0,14.0,AA,715
8866,American Airlines,MIA,JFK,720.0,706.0,14.0,AA,716
1432,American Airlines,SFO,ATL,300.0,286.0,14.0,AA,717
9904,American Airlines,ORD,MIA,300.0,286.0,14.0,AA,718
4635,American Airlines,LAX,DFW,360.0,346.0,14.0,AA,719
2140,American Airlines,DFW,DEN,480.0,466.0,14.0,AA,720
4726,American Airlines,JFK,ATL,360.0,346.0,14.0,AA,721
3575,American Airlines,DFW,ATL,660.0,674.0,14.0,AA,722
9894,American Airlines,ATL,DEN,720.0,707.0,13.0,AA,723
8445,American Airlines,LAX,MIA,720.0,733.0,13.0,AA,724
5381,American Airlines,SEA,DFW,900.0,913.0,13.0,AA,725
5293,American Airlines,ORD,JFK,720.0,733.0,13.0,AA,726
9089,American Airlines,MIA,DFW,420.0,407.0,13.0,AA,727
4121,American Airlines,ORD,SFO,240.0,253.0,13.0,AA,728
2831,American Airlines,ATL,LAX,420.0,433.0,13.0,AA,729
7030,American Airlines,BOS,JFK,720.0,733.0,13.0,AA,730
2056,American Airlines,LAX,JFK,420.0,407.0,13.0,AA,731
7509,American Airlines,LAX,SEA,300.0,287.0,13.0,AA,732
8889,American Airlines,SFO,ATL,300.0,288.0,12.0,AA,733
8529,American Airlines,ORD,SFO,600.0,588.0,12.0,AA,734
1971,American Airlines,SEA,DFW,900.0,888.0,12.0,AA,735
4314,American Airlines,JFK,MIA,360.0,372.0,12.0,AA,736
7506,American Airlines,BOS,ATL,420.0,408.0,12.0,AA,737
3091,American Airlines,SEA,SFO,660.0,648.0,12.0,AA,738
5456,American Airlines,MIA,DEN,420.0,432.0,12.0,AA,739
1190,American Airlines,ATL,BOS,180.0,192.0,12.0,AA,740
2886,American Airlines,BOS,DEN,480.0,469.0,11.0,AA,741
8215,American Airlines,ORD,DFW,900.0,911.0,11.0,AA,742
2546,American Airlines,DEN,ATL,840.0,829.0,11.0,AA,743
5851,American Airlines,SFO,JFK,360.0,371.0,11.0,AA,744
7867,American Airlines,ATL,BOS,420.0,431.0,11.0,AA,745
2653,American Airlines,SEA,ORD,240.0,251.0,11.0,AA,746
7911,American Airlines,JFK,BOS,600.0,589.0,11.0,AA,747
6547,American Airlines,DEN,ORD,240.0,229.0,11.0,AA,748
8240,American Airlines,DEN,DFW,120.0,131.0,11.0,AA,749
6976,American Airlines,JFK,DFW,420.0,410.0,10.0,AA,750
4852,American Airlines,SEA,DEN,720.0,730.0,10.0,AA,751
3844,American Airlines,DFW,LAX,780.0,770.0,10.0,AA,752
7511,American Airlines,DEN,LAX,720.0,730.0,10.0,AA,753
7631,American Airlines,MIA,ATL,720.0,710.0,10.0,AA,754
5486,American Airlines,BOS,SFO,720.0,710.0,10.0,AA,755
5170,American Airlines,DEN,DFW,240.0,230.0,10.0,AA,756
6039,American Airlines,DFW,JFK,900.0,910.0,10.0,AA,757
6984,American Airlines,SFO,JFK,300.0,290.0,10.0,AA,758
3469,American Airlines,DFW,LAX,660.0,670.0,10.0,AA,759
1740,American Airlines,DFW,SFO,900.0,910.0,10.0,AA,760
8647,American Airlines,ORD,JFK,540.0,550.0,10.0,AA,761
8756,American Airlines,ORD,SEA,180.0,170.0,10.0,AA,762
2411,American Airlines,DFW,SEA,840.0,831.0,9.0,AA,763
8287,American Airlines,BOS,LAX,720.0,729.0,9.0,AA,764
7644,American Airlines,JFK,ORD,840.0,831.0,9.0,AA,765
4553,American Airlines,SFO,ORD,360.0,369.0,9.0,AA,766
9643,American Airlines,MIA,ORD,600.0,609.0,9.0,AA,767
3350,American Airlines,JFK,SFO,180.0,189.0,9.0,AA,768
1376,American Airlines,ORD,JFK,780.0,771.0,9.0,AA,769
4087,American Airlines,DFW,SEA,780.0,788.0,8.0,AA,770
5854,American Airlines,SEA,MIA,780.0,788.0,8.0,AA,771
7120,American Airlines,DFW,DEN,720.0,728.0,8.0,AA,772
3077,American Airlines,ORD,ATL,900.0,892.0,8.0,AA,773
6231,American Airlines,DFW,MIA,180.0,172.0,8.0,AA,774
6154,American Airlines,JFK,SFO,780.0,772.0,8.0,AA,775
8284,American Airlines,JFK,SEA,780.0,788.0,8.0,AA,776
6019,American Airlines,BOS,ORD,120.0,112.0,8.0,AA,777
7519,American Airlines,DEN,LAX,540.0,532.0,8.0,AA,778
2037,American Airlines,JFK,DEN,300.0,308.0,8.0,AA,779
4113,American Airlines,LAX,SEA,840.0,832.0,8.0,AA,780
6429,American Airlines,ATL,LAX,180.0,172.0,8.0,AA,781
7697,American Airlines,SFO,DFW,120.0,128.0,8.0,AA,782
5911,American Airlines,ATL,ORD,600.0,608.0,8.0,AA,783
9846,American Airlines,DFW,ATL,540.0,547.0,7.0,AA,784
3857,American Airlines,JFK,SFO,420.0,413.0,7.0,AA,785
3958,American Airlines,SEA,DEN,720.0,727.0,7.0,AA,786
2218,American Airlines,MIA,LAX,660.0,653.0,7.0,AA,787
3412,American Airlines,SFO,SEA,660.0,667.0,7.0,AA,788
9132,American Airlines,LAX,MIA,420.0,413.0,7.0,AA,789
5595,American Airlines,SFO,BOS,720.0,713.0,7.0,AA,790
6719,American Airlines,JFK,SEA,540.0,547.0,7.0,AA,791
1548,American Airlines,ATL,MIA,780.0,787.0,7.0,AA,792
3331,American Airlines,MIA,SFO,120.0,127.0,7.0,AA,793
4426,American Airlines,DEN,DFW,300.0,293.0,7.0,AA,794
8125,American Airlines,SEA,DFW,120.0,113.0,7.0,AA,795
5870,American Airlines,MIA,JFK,540.0,547.0,7.0,AA,796
1277,American Airlines,LAX,MIA,720.0,727.0,7.0,AA,797
7990,American Airlines,SEA,DEN,840.0,847.0,7.0,AA,798
2252,American Airlines,BOS,LAX,540.0,546.0,6.0,AA,799
6669,American Airlines,SEA,DFW,840.0,834.0,6.0,AA,800
3943,American Airlines,ATL,DFW,120.0,126.0,6.0,AA,801
3124,American Airlines,DFW,DEN,360.0,366.0,6.0,AA,802
5540,American Airlines,MIA,DFW,720.0,714.0,6.0,AA,803
2051,American Airlines,LAX,JFK,420.0,426.0,6.0,AA,804
3964,American Airlines,SEA,LAX,120.0,114.0,6.0,AA,805
4127,American Airlines,LAX,BOS,540.0,534.0,6.0,AA,806
6184,American Airlines,ATL,JFK,840.0,846.0,6.0,AA,807
8483,American Airlines,JFK,LAX,480.0,475.0,5.0,AA,808
5929,American Airlines,MIA,LAX,360.0,365.0,5.0,AA,809
9454,American Airlines,SFO,SEA,360.0,365.0,5.0,AA,810
3890,American Airlines,ORD,SEA,660.0,655.0,5.0,AA,811
4084,American Airlines,MIA,DFW,240.0,245.0,5.0,AA,812
1794,American Airlines,LAX,ATL,660.0,665.0,5.0,AA,813
5245,American Airlines,ORD,LAX,180.0,185.0,5.0,AA,814
5440,American Airlines,SEA,MIA,720.0,725.0,5.0,AA,815
3315,American Airlines,DFW,MIA,780.0,785.0,5.0,AA,816
9450,American Airlines,SFO,ORD,780.0,775.0,5.0,AA,817
1817,American Airlines,ATL,LAX,600.0,605.0,5.0,AA,818
